name, x, y, z
lever1_hinge,160.5937,127.5814, 44.86956
lever1_hinge_world,-1.101927,11.509,16.86448
lever2_hinge,95.12953,69.73471, 41.66761
lever2_hinge_world,5.44127,16.25693,19.20434
ladle_hinge,90.77312,111.5967, 41.14188
ladle_hinge_world,5.815434,12.55579,19.33814
ladle_tip,108.1331,130.034, 41.90232
ladle_tip_world,4.200221,11.03616,18.76054
springhinge2,93.42195,54.96948, 41.6403
springhinge2_world,5.613273,17.53351,19.30939
springhinge1,134.2416,78.73543, 43.67924
springhinge1_world,1.656839,15.85494,17.89457
body_back,206.502,132.4407, 47.20414
body_back_world,-6.181668,11.234,15.50463
