name, x, y, z
lever1_hinge,173.2856,114.7989, 44.94176
lever1_hinge_world,-1.148776,11.509,16.68327
lever2_hinge,88.40128,90.6107, 42.51781
lever2_hinge_world,6.964403,13.44723,17.80163
ladle_hinge,62.24506,122.6668, 41.62566
ladle_hinge_world,9.262621,10.53619,18.11843
ladle_tip,62.82345,148.9804, 41.51115
ladle_tip_world,9.193813,8.24556,18.10894
springhinge2,94.22819,77.64731, 42.70975
springhinge2_world,6.445724,14.63059,17.77152
springhinge1,129.9472,80.84326, 43.74549
springhinge1_world,3.113146,14.50893,17.31214
body_back,225.066,118.7338, 46.14226
body_back_world,-6.3994,11.234,16.39357
