name, x, y, z
lever1_hinge,164.8349,127.6986, 45.14599
lever1_hinge_world,-1.198666,11.509,16.57249
lever2_hinge,88.78577,80.09399, 44.08098
lever2_hinge_world,6.045297,15.79335,16.59504
ladle_hinge,65.03281,112.3062, 43.39519
ladle_hinge_world,8.18945,12.75051,16.60171
ladle_tip,85.8148,126.6884, 43.66171
ladle_tip_world,6.287239,11.47248,16.59579
springhinge2,93.74251,67.26532, 44.2336
springhinge2_world,5.597957,17.00521,16.63465
springhinge1,131.5341,83.06828, 44.82475
springhinge1_world,2.023028,15.65353,16.62352
body_back,218.8955,131.1201, 45.73945
body_back_world,-6.440979,11.234,16.98618
