name, x, y, z
lever1_hinge,168.8714,131.5594, 45.06928
lever1_hinge_world,-1.17812,11.509,16.61346
lever2_hinge,100.3024,73.55054, 43.98834
lever2_hinge_world,5.410848,16.73315,16.96684
ladle_hinge,66.38168,94.47105, 43.05607
ladle_hinge_world,8.499652,14.66237,17.13249
ladle_tip,58.86971,118.525, 42.69557
ladle_tip_world,9.142345,12.46292,17.16696
springhinge2,109.5027,63.59723, 44.24325
springhinge2_world,4.557586,17.70383,16.96213
springhinge1,141.9628,82.72243, 44.8299
springhinge1_world,1.44799,16.05097,16.79536
body_back,222.2094,135.1683, 45.877
body_back_world,-6.434627,11.234,16.76216
