name, x, y, z
lever1_hinge,172.0589,120.861, 44.78061
lever1_hinge_world,-1.10219,11.509,16.86275
lever2_hinge,96.23267,83.75539, 41.04335
lever2_hinge_world,6.358227,14.36245,19.51438
ladle_hinge,59.98144,101.105, 39.27342
ladle_hinge_world,9.471611,12.64821,20.62095
ladle_tip,60.18299,128.9242, 39.12889
ladle_tip_world,9.431273,10.35693,20.60662
springhinge2,106.3647,74.68204, 41.54651
springhinge2_world,5.444768,15.23241,19.23322
springhinge1,136.1798,80.55856, 43.03355
springhinge1_world,2.59687,14.9776,18.22101
body_back,218.3118,125.6375, 46.99971
body_back_world,-6.184547,11.234,15.5127
