name, x, y, z
lever1_hinge,172.1364,116.2877, 44.63204
lever1_hinge_world,-1.091779,11.509,17.00595
lever2_hinge,101.1575,86.91714, 39.61572
lever2_hinge_world,6.08531,13.50049,20.92443
ladle_hinge,68.99954,109.1788, 37.53453
ladle_hinge_world,8.809109,11.44484,22.41154
ladle_tip,64.23563,137.7054, 37.13258
ladle_tip_world,9.171555,9.190667,22.60942
springhinge2,109.7555,76.41249, 40.18387
springhinge2_world,5.313455,14.467,20.54973
springhinge1,137.3009,79.33073, 42.09478
springhinge1_world,2.652398,14.53691,19.09687
body_back,212.9876,121.6494, 47.57714
body_back_world,-5.897889,11.234,14.87187
