name, x, y, z
lever1_hinge,169.8956,119.7956, 44.72063
lever1_hinge_world,-1.093716,11.509,16.94042
lever2_hinge,96.84662,84.60371, 40.29811
lever2_hinge_world,6.197614,14.08381,20.26276
ladle_hinge,61.79276,102.6461, 38.29127
ladle_hinge_world,9.179691,12.31826,21.62157
ladle_tip,71.06546,129.5061, 38.6355
ladle_tip_world,8.397982,10.19368,21.26538
springhinge2,106.5504,75.31006, 40.8676
springhinge2_world,5.324143,14.96855,19.90981
springhinge1,135.037,80.27161, 42.58898
springhinge1_world,2.583118,14.83767,18.66085
body_back,213.2711,124.9105, 47.36176
body_back_world,-6.041244,11.234,15.15858
