name, x, y, z
lever1_hinge,169.3228,125.3545, 44.66236
lever1_hinge_world,-1.091837,11.509,17.01187
lever2_hinge,105.8269,74.21059, 40.22955
lever2_hinge_world,5.428502,15.41359,20.62719
ladle_hinge,73.48785,92.44458, 38.02565
ladle_hinge_world,8.241018,13.53897,22.18664
ladle_tip,68.57303,120.2368, 37.56425
ladle_tip_world,8.62084,11.28882,22.39724
springhinge2,114.6599,64.88835, 40.85398
springhinge2_world,4.611941,16.32944,20.22131
springhinge1,141.984,78.97565, 42.76908
springhinge1_world,1.889374,15.48164,18.71174
body_back,209.8735,130.7523, 47.65159
body_back_world,-5.883925,11.234,14.84649
