name, x, y, z
lever1_hinge,165.2012,120.3156, 44.69311
lever1_hinge_world,-1.091789,11.509,17.00731
lever2_hinge,96.02153,84.08438, 39.74257
lever2_hinge_world,5.935498,14.08258,20.85764
ladle_hinge,75.01376,119.8233, 38.20258
ladle_hinge_world,7.740035,10.98059,21.84636
ladle_tip,96.4537,131.6147, 39.50307
ladle_tip_world,5.876257,10.12308,20.82518
springhinge2,100.3648,70.07799, 40.06322
springhinge2_world,5.55367,15.30655,20.69518
springhinge1,132.4672,80.26167, 42.29816
springhinge1_world,2.448853,14.83705,18.99401
body_back,205.8426,125.7195, 47.70295
body_back_world,-5.894704,11.234,14.86605
