name, x, y, z
lever1_hinge,167.9981,113.0487, 44.70842
lever1_hinge_world,-1.092982,11.509,16.9529
lever2_hinge,93.2547,87.45287, 39.94873
lever2_hinge_world,6.356009,13.22997,20.4717
ladle_hinge,79.01863,128.3458, 38.95845
ladle_hinge_world,7.575995,9.760697,21.048
ladle_tip,89.82758,153.4272, 39.45845
ladle_tip_world,6.633196,7.719967,20.60263
springhinge2,95.0218,72.33089, 40.07188
springhinge2_world,6.209585,14.51382,20.44787
springhinge1,130.5775,77.94788, 42.25215
springhinge1_world,2.85502,14.39396,18.86322
body_back,210.8529,118.2279, 47.43597
body_back_world,-6.015515,11.234,15.10313
