name, x, y, z
lever1_hinge,165.0601,126.7094, 44.88408
lever1_hinge_world,-1.109861,11.509,16.81957
lever2_hinge,96.82951,71.263, 41.97301
lever2_hinge_world,5.636588,16.10985,18.85641
ladle_hinge,76.40217,106.1639, 40.81675
ladle_hinge_world,7.447618,12.904,19.40319
ladle_tip,85.88161,131.1699, 41.05699
ladle_tip_world,6.592198,10.7937,19.14493
springhinge2,100.696,57.66638, 42.20487
springhinge2_world,5.291572,17.35383,18.79508
springhinge1,136.9683,78.7717, 43.78849
springhinge1_world,1.783939,15.79211,17.73608
body_back,212.5823,131.344, 46.9364
body_back_world,-6.251462,11.234,15.71643
