name, x, y, z
lever1_hinge,161.9044,121.0365, 45.1635
lever1_hinge_world,-1.199571,11.509,16.5708
lever2_hinge,76.25287,94.82401, 43.68898
lever2_hinge_world,6.906466,13.77246,16.5789
ladle_hinge,96.47852,130.1609, 43.83714
ladle_hinge_world,5.027535,10.55906,16.57702
ladle_tip,120.7543,126.916, 44.31914
ladle_tip_world,2.76015,10.89187,16.57475
springhinge2,66.2984,84.5661, 43.52919
springhinge2_world,7.823496,14.68218,16.62081
springhinge1,118.5087,86.31725, 44.50632
springhinge1_world,2.985133,14.67843,16.61598
body_back,215.907,124.4738, 45.78244
body_back_world,-6.440998,11.234,16.99556
