name, x, y, z
lever1_hinge,166.6813,115.2185, 44.78403
lever1_hinge_world,-1.098216,11.509,16.8919
lever2_hinge,89.89955,85.28545, 40.55802
lever2_hinge_world,6.47208,13.67685,19.86212
ladle_hinge,81.60953,127.8275, 39.92909
ladle_hinge_world,7.181281,10.03323,20.14038
ladle_tip,95.83683,150.0406, 40.54621
ladle_tip_world,5.915012,8.188908,19.64355
springhinge2,89.46918,70.07845, 40.56413
springhinge2_world,6.522249,14.96669,19.92585
springhinge1,128.967,78.16797, 42.6764
springhinge1_world,2.816912,14.62893,18.47205
body_back,211.7665,120.1555, 47.21347
body_back_world,-6.134178,11.234,15.37795
