name, x, y, z
lever1_hinge,168.692,130.1192, 45.10728
lever1_hinge_world,-1.194382,11.509,16.58062
lever2_hinge,98.45493,74.2561, 44.22834
lever2_hinge_world,5.519276,16.58345,16.66943
ladle_hinge,68.09447,99.96838, 43.44865
ladle_hinge_world,8.288474,14.09618,16.70606
ladle_tip,62.30783,124.3433, 43.14602
ladle_tip_world,8.783183,11.85854,16.71261
springhinge2,106.1183,63.01765, 44.42796
springhinge2_world,4.812286,17.66486,16.70108
springhinge1,140.4671,82.10577, 44.92945
springhinge1_world,1.53839,15.99064,16.65777
body_back,222.7168,133.5529, 45.70955
body_back_world,-6.440611,11.234,16.94126
