name, x, y, z
lever1_hinge,168.8619,119.3631, 44.66293
lever1_hinge_world,-1.091797,11.509,17.00824
lever2_hinge,99.66217,83.32518, 39.7437
lever2_hinge_world,5.935204,14.06948,20.86781
ladle_hinge,67.18201,104.0862, 37.60171
ladle_hinge_world,8.698631,12.09059,22.38562
ladle_tip,76.7305,131.1938, 38.03723
ladle_tip_world,7.89692,9.98936,21.94528
springhinge2,108.424,73.25238, 40.33765
springhinge2_world,5.143736,15.01467,20.47988
springhinge1,136.0665,79.37845, 42.27765
springhinge1_world,2.451561,14.83041,19.0012
body_back,209.5448,124.7505, 47.64538
body_back_world,-5.892509,11.234,14.86204
