name, x, y, z
lever1_hinge,160.9792,119.9515, 44.86138
lever1_hinge_world,-1.102019,11.509,16.86387
lever2_hinge,83.75967,87.34619, 40.84993
lever2_hinge_world,6.486484,13.94075,19.57171
ladle_hinge,101.9622,126.2817, 41.54321
ladle_hinge_world,4.811371,10.67073,18.97397
ladle_tip,124.3418,130.8628, 42.69822
ladle_tip_world,2.674544,10.34765,18.21148
springhinge2,74.57431,75.44569, 40.41974
springhinge2_world,7.3095,14.87841,19.90892
springhinge1,123.571,81.73201, 42.91786
springhinge1_world,2.76253,14.76487,18.28641
body_back,206.9111,124.8063, 47.19637
body_back_world,-6.182685,11.234,15.50748
