name, x, y, z
lever1_hinge,170.8682,117.3492, 45.02654
lever1_hinge_world,-1.171093,11.509,16.62877
lever2_hinge,87.20325,86.21164, 43.17802
lever2_hinge_world,6.796805,14.15708,17.20445
ladle_hinge,69.15265,122.9165, 42.55494
ladle_hinge_world,8.399832,10.79952,17.32027
ladle_tip,73.16449,148.3346, 42.5039
ladle_tip_world,8.025316,8.538807,17.29321
springhinge2,89.96718,72.34393, 43.28083
springhinge2_world,6.555425,15.42651,17.22812
springhinge1,129.663,80.09512, 44.18587
springhinge1_world,2.844053,14.8747,16.95997
body_back,223.9136,121.0234, 45.91858
body_back_world,-6.429454,11.234,16.67997
