name, x, y, z
lever1_hinge,170.865,117.6903, 44.99609
lever1_hinge_world,-1.158651,11.509,16.6579
lever2_hinge,86.66776,89.41019, 42.83558
lever2_hinge_world,6.87859,13.85177,17.52124
ladle_hinge,57.8587,118.7804, 41.92691
ladle_hinge_world,9.421301,11.1469,17.79437
ladle_tip,70.16736,141.7856, 42.11178
ladle_tip_world,8.323295,9.138844,17.67643
springhinge2,93.54932,77.12593, 43.04687
springhinge2_world,6.261782,14.9872,17.49622
springhinge1,128.7642,81.78163, 43.97788
springhinge1_world,2.966707,14.71928,17.14227
body_back,223.2115,121.515, 46.0671
body_back_world,-6.415598,11.234,16.52569
