name, x, y, z
lever1_hinge,168.6566,118.6691, 44.69942
lever1_hinge_world,-1.092236,11.509,16.9706
lever2_hinge,98.49645,79.00301, 40.13503
lever2_hinge_world,5.975815,14.43476,20.47969
ladle_hinge,77.88271,114.9344, 38.72071
ladle_hinge_world,7.757164,11.28818,21.36408
ladle_tip,81.09018,143.0103, 38.76062
ladle_tip_world,7.469109,9.019176,21.22107
springhinge2,102.628,64.97264, 40.41915
springhinge2_world,5.611979,15.66753,20.34483
springhinge1,136.0521,77.1102, 42.54584
springhinge1_world,2.390273,15.01349,18.74535
body_back,210.8383,123.912, 47.50269
body_back_world,-5.977748,11.234,15.02516
