name, x, y, z
lever1_hinge,176.2993,115.5067, 44.94766
lever1_hinge_world,-1.160486,11.509,16.65342
lever2_hinge,90.16191,94.54546, 42.82153
lever2_hinge_world,7.041509,13.19959,17.49028
ladle_hinge,54.55341,115.5828, 41.84738
ladle_hinge_world,10.18552,11.23272,17.81106
ladle_tip,47.1497,140.6936, 41.54531
ladle_tip_world,10.80297,9.026686,17.87406
springhinge2,99.94781,84.45538, 43.07848
springhinge2_world,6.157845,14.14142,17.44133
springhinge1,131.5228,83.22888, 43.89427
springhinge1_world,3.208949,14.37778,17.14045
body_back,228.9394,119.2663, 45.93474
body_back_world,-6.418063,11.234,16.54922
