name, x, y, z
lever1_hinge,161.0611,129.5008, 44.89621
lever1_hinge_world,-1.106933,11.509,16.83468
lever2_hinge,99.70721,65.34465, 42.2277
lever2_hinge_world,5.027777,16.92479,18.80083
ladle_hinge,90.47362,105.2807, 41.47506
ladle_hinge_world,5.855956,13.3054,19.06625
ladle_tip,99.24148,130.081, 41.70417
ladle_tip_world,5.038335,11.18063,18.80421
springhinge2,99.66759,50.86285, 42.29312
springhinge2_world,5.045407,18.21614,18.84953
springhinge1,138.3359,78.42725, 44.05322
springhinge1_world,1.258876,16.12635,17.63597
body_back,207.9915,134.2294, 47.06699
body_back_world,-6.229107,11.234,15.64459
