name, x, y, z
lever1_hinge,167.0527,123.3353, 44.81615
lever1_hinge_world,-1.101026,11.509,16.8706
lever2_hinge,93.45531,81.14955, 41.08702
lever2_hinge_world,6.174259,14.8012,19.52818
ladle_hinge,63.28626,107.8505, 39.46813
ladle_hinge_world,8.779039,12.31804,20.47968
ladle_tip,82.01971,126.9698, 40.23589
ladle_tip_world,7.162923,10.80429,19.88933
springhinge2,101.0249,69.51172, 41.49997
springhinge2_world,5.495066,15.88156,19.32373
springhinge1,133.3279,80.8027, 43.14275
springhinge1_world,2.39785,15.19273,18.19235
body_back,212.9012,128.1777, 47.12354
body_back_world,-6.171403,11.234,15.47623
