name, x, y, z
lever1_hinge,160.1436,124.4389, 44.87209
lever1_hinge_world,-1.102065,11.509,16.86357
lever2_hinge,89.61017,75.03531, 41.32327
lever2_hinge_world,5.897669,15.45988,19.35864
ladle_hinge,100.237,116.7381, 41.58967
ladle_hinge_world,4.899875,11.89138,19.00298
ladle_tip,119.1897,131.9857, 42.48478
ladle_tip_world,3.096408,10.63199,18.36012
springhinge2,82.8855,61.50183, 41.02581
springhinge2_world,6.51872,16.56189,19.62354
springhinge1,129.4764,78.89008, 43.3842
springhinge1_world,2.093165,15.50291,18.04604
body_back,206.069,129.2974, 47.2094
body_back_world,-6.18319,11.234,15.50889
