name, x, y, z
lever1_hinge,160.6948,127.9093, 44.95807
lever1_hinge_world,-1.119733,11.509,16.77633
lever2_hinge,84.42336,85.15353, 41.94319
lever2_hinge_world,6.316547,14.98675,18.63055
ladle_hinge,99.82912,124.5741, 42.28698
ladle_hinge_world,4.881261,11.57088,18.27266
ladle_tip,120.4295,113.3261, 43.25165
ladle_tip_world,2.933307,12.67603,17.78695
springhinge2,76.0416,72.88747, 41.64762
springhinge2_world,7.083956,16.00006,18.86415
springhinge1,125.8887,85.25191, 43.66896
springhinge1_world,2.412106,15.28172,17.69924
body_back,209.4717,132.3809, 46.8164
body_back_world,-6.309063,11.234,15.92554
