name, x, y, z
lever1_hinge,170.7606,119.2935, 44.79133
lever1_hinge_world,-1.102529,11.509,16.86055
lever2_hinge,94.21367,84.06891, 41.00117
lever2_hinge_world,6.419613,14.19433,19.51338
ladle_hinge,62.01833,108.7909, 39.38138
ladle_hinge_world,9.184471,11.90063,20.48846
ladle_tip,68.31064,135.8379, 39.51694
ladle_tip_world,8.638166,9.683372,20.2958
springhinge2,102.5694,72.93887, 41.42487
springhinge2_world,5.672051,15.22533,19.29322
springhinge1,134.1543,79.8436, 42.98956
springhinge1_world,2.66821,14.89347,18.23385
body_back,217.0534,124.0694, 47.01308
body_back_world,-6.188177,11.234,15.52296
