name, x, y, z
lever1_hinge,168.2631,128.1814, 44.72882
lever1_hinge_world,-1.093021,11.509,16.95215
lever2_hinge,103.4155,74.33829, 40.83546
lever2_hinge_world,5.480587,15.75366,20.05081
ladle_hinge,66.42447,82.2117, 38.64882
ladle_hinge_world,8.705248,14.6825,21.57085
ladle_tip,68.56175,110.4044, 38.58045
ladle_tip_world,8.502129,12.40185,21.4751
springhinge2,114.3175,68.05994, 41.5075
springhinge2_world,4.468331,16.43126,19.61898
springhinge1,140.9828,80.79103, 43.15355
springhinge1_world,1.82425,15.63585,18.37262
body_back,211.1608,133.3526, 47.43507
body_back_world,-6.017076,11.234,15.10644
