name, x, y, z
lever1_hinge,169.519,112.6176, 44.69429
lever1_hinge_world,-1.092939,11.509,16.95374
lever2_hinge,94.53168,88.60384, 39.92451
lever2_hinge_world,6.377108,13.09573,20.49094
ladle_hinge,74.49759,126.0998, 38.63496
ladle_hinge_world,8.087561,9.890321,21.30088
ladle_tip,81.73366,153.172, 38.91951
ladle_tip_world,7.464094,7.704929,21.00565
springhinge2,98.36801,74.18103, 40.16492
springhinge2_world,6.044759,14.33963,20.37893
springhinge1,131.6865,78.27142, 42.21204
springhinge1_world,2.89518,14.32224,18.88755
body_back,212.3781,117.7913, 47.41219
body_back_world,-6.013757,11.234,15.09941
