name, x, y, z
lever1_hinge,169.3146,116.2244, 44.92443
lever1_hinge_world,-1.131206,11.509,16.73524
lever2_hinge,85.40366,93.03445, 41.95599
lever2_hinge_world,6.935963,13.28348,18.34867
ladle_hinge,58.34443,124.6962, 40.88182
ladle_hinge_world,9.284177,10.43363,18.81831
ladle_tip,79.02339,140.9065, 41.48625
ladle_tip_world,7.477768,9.070489,18.45703
springhinge2,91.57637,80.13777, 42.19633
springhinge2_world,6.390103,14.45301,18.28131
springhinge1,126.3783,82.6898, 43.43389
springhinge1_world,3.142807,14.42241,17.63185
body_back,219.5406,120.4429, 46.47105
body_back_world,-6.35476,11.234,16.12905
