name, x, y, z
lever1_hinge,162.8629,129.4313, 44.78867
lever1_hinge_world,-1.094379,11.509,16.93108
lever2_hinge,100.1421,70.67549, 41.19993
lever2_hinge_world,5.267419,16.24256,19.75102
ladle_hinge,74.44939,100.0034, 39.5146
ladle_hinge_world,7.541171,13.47298,20.75889
ladle_tip,92.56658,119.0086, 40.39684
ladle_tip_world,5.933504,12.00349,20.04627
springhinge2,106.1777,58.39804, 41.60907
springhinge2_world,4.714507,17.39342,19.55078
springhinge1,137.7359,80.21689, 43.44261
springhinge1_world,1.589122,15.84885,18.16542
body_back,206.4353,134.551, 47.43947
body_back_world,-6.060017,11.234,15.20035
