name, x, y, z
lever1_hinge,164.7361,125.2655, 45.06595
lever1_hinge_world,-1.163462,11.509,16.6463
lever2_hinge,89.90611,75.90652, 43.35749
lever2_hinge_world,6.029772,15.82602,17.31849
ladle_hinge,77.60353,114.4941, 42.75619
ladle_hinge_world,7.124037,12.26956,17.42074
ladle_tip,90.79771,136.3964, 42.94555
ladle_tip_world,5.912358,10.3277,17.30752
springhinge2,90.64127,61.83208, 43.43742
springhinge2_world,5.975302,17.11676,17.35458
springhinge1,132.3838,79.84732, 44.45126
springhinge1_world,2.021913,15.66804,16.98514
body_back,217.1782,129.0784, 46.12612
body_back_world,-6.421736,11.234,16.5868
