name, x, y, z
lever1_hinge,169.5429,126.7789, 44.77213
lever1_hinge_world,-1.097587,11.509,16.89728
lever2_hinge,100.7484,76.34669, 41.15577
lever2_hinge_world,5.772584,15.52254,19.64015
ladle_hinge,63.55636,87.79626, 39.18182
ladle_hinge_world,9.006499,14.20682,20.93127
ladle_tip,64.42351,115.6213, 39.04446
ladle_tip_world,8.908086,11.91759,20.89198
springhinge2,111.5246,69.01456, 41.74673
springhinge2_world,4.782104,16.27476,19.28886
springhinge1,139.8094,80.76559, 43.27462
springhinge1_world,2.019679,15.53156,18.18598
body_back,214.5131,131.7178, 47.19049
body_back_world,-6.12444,11.234,15.35334
