name, x, y, z
lever1_hinge,173.5745,125.8348, 44.74659
lever1_hinge_world,-1.09866,11.509,16.88826
lever2_hinge,101.9967,80.46666, 41.08363
lever2_hinge_world,6.008131,15.07738,19.6435
ladle_hinge,64.08504,91.06226, 39.15577
ladle_hinge_world,9.288301,13.861,20.91519
ladle_tip,49.03323,113.1356, 38.33084
ladle_tip_world,10.48715,11.96401,21.37997
springhinge2,113.0851,73.37581, 41.66483
springhinge2_world,4.994679,15.79949,19.29456
springhinge1,141.4315,81.90755, 43.15546
springhinge1_world,2.247952,15.32473,18.22968
body_back,218.9757,130.7102, 47.07998
body_back_world,-6.140706,11.234,15.39468
