name, x, y, z
lever1_hinge,164.0766,132.7635, 45.0181
lever1_hinge_world,-1.144709,11.509,16.69442
lever2_hinge,96.65694,73.66119, 43.26619
lever2_hinge_world,5.417191,16.68475,17.68651
ladle_hinge,61.04171,91.52393, 41.9889
ladle_hinge_world,8.621764,14.85383,18.17101
ladle_tip,78.03604,111.3759, 42.35117
ladle_tip_world,7.090447,13.16467,17.93949
springhinge2,106.5734,64.55977, 43.62864
springhinge2_world,4.498178,17.58819,17.58903
springhinge1,137.7483,83.52573, 44.51263
springhinge1_world,1.484448,16.0316,17.13339
body_back,215.2946,136.8235, 46.36819
body_back_world,-6.391097,11.234,16.33611
